#  an         x(")        x_er(")     y(")        y_er(")    UT1-TAI(s)  UT1_er(s)     dX(")       dX_er(")    dY(")       dY_er(")
   1911.25   -0.301620    0.018678    0.043116    0.016950  99.9900000  99.9900000   -0.089598    0.000000   -0.021642    0.000000
   1911.30   -0.312126    0.020225    0.110232    0.018547  99.9900000  99.9900000   -0.089975    0.000000   -0.021036    0.000000
   1911.35   -0.292958    0.020112    0.205650    0.017813  99.9900000  99.9900000   -0.089909    0.000000   -0.020579    0.000000
   1911.40   -0.212880    0.023224    0.261354    0.018058  99.9900000  99.9900000   -0.089400    0.000000   -0.020353    0.000000
   1911.45   -0.202683    0.019365    0.367091    0.017791  99.9900000  99.9900000   -0.088795    0.000000   -0.020559    0.000000
   1911.50   -0.123897    0.015346    0.414655    0.017912  99.9900000  99.9900000   -0.087540    0.000000   -0.020756    0.000000
   1911.55   -0.058990    0.015219    0.426133    0.017394  99.9900000  99.9900000   -0.086346    0.000000   -0.020905    0.000000
   1911.60    0.029363    0.015032    0.380410    0.016745  99.9900000  99.9900000   -0.085383    0.000000   -0.020908    0.000000
   1911.65    0.096339    0.016138    0.378919    0.020627  99.9900000  99.9900000   -0.084933    0.000000   -0.021083    0.000000
   1911.70    0.149686    0.018068    0.356601    0.017804  99.9900000  99.9900000   -0.084852    0.000000   -0.021266    0.000000
   1911.75    0.199273    0.019085    0.317528    0.021336  99.9900000  99.9900000   -0.085248    0.000000   -0.021829    0.000000
   1911.80    0.221176    0.019386    0.218155    0.017670  99.9900000  99.9900000   -0.086033    0.000000   -0.022387    0.000000
   1911.85    0.252755    0.019810    0.174261    0.022728  99.9900000  99.9900000   -0.086845    0.000000   -0.023173    0.000000
   1911.90    0.250649    0.026227    0.080138    0.023293  99.9900000  99.9900000   -0.087618    0.000000   -0.023934    0.000000
   1911.95    0.210214    0.025245    0.048802    0.028387  99.9900000  99.9900000   -0.088070    0.000000   -0.024685    0.000000
   1912.00    0.169362    0.022642    0.055872    0.031728  99.9900000  99.9900000   -0.088299    0.000000   -0.024747    0.000000
   1912.05    0.079689    0.024732   -0.001275    0.024396  99.9900000  99.9900000   -0.088390    0.000000   -0.024854    0.000000
   1912.10    0.084444    0.027026   -0.090422    0.024969  99.9900000  99.9900000   -0.088404    0.000000   -0.024367    0.000000
   1912.15   -0.018790    0.025119   -0.096239    0.023697  99.9900000  99.9900000   -0.088481    0.000000   -0.023376    0.000000
   1912.20   -0.068718    0.021500   -0.038376    0.021967  99.9900000  99.9900000   -0.088817    0.000000   -0.022270    0.000000
   1912.25   -0.125602    0.017625   -0.108331    0.020065  99.9900000  99.9900000   -0.089279    0.000000   -0.021260    0.000000
   1912.30   -0.161065    0.018694   -0.041463    0.021588  99.9900000  99.9900000   -0.089483    0.000000   -0.020490    0.000000
   1912.35   -0.196220    0.016050    0.006539    0.019943  99.9900000  99.9900000   -0.089610    0.000000   -0.020083    0.000000
   1912.40   -0.196414    0.016133    0.043467    0.017627  99.9900000  99.9900000   -0.089169    0.000000   -0.020116    0.000000
   1912.45   -0.198725    0.018729    0.124275    0.024796  99.9900000  99.9900000   -0.088289    0.000000   -0.020185    0.000000
   1912.50   -0.181739    0.016862    0.124436    0.020925  99.9900000  99.9900000   -0.087139    0.000000   -0.020525    0.000000
   1912.55   -0.129583    0.017844    0.190839    0.020715  99.9900000  99.9900000   -0.085793    0.000000   -0.020494    0.000000
   1912.60   -0.136826    0.016595    0.207551    0.018748  99.9900000  99.9900000   -0.084941    0.000000   -0.020344    0.000000
   1912.65   -0.121199    0.017418    0.182100    0.019243  99.9900000  99.9900000   -0.084341    0.000000   -0.020318    0.000000
   1912.70   -0.090807    0.019498    0.241111    0.018452  99.9900000  99.9900000   -0.084294    0.000000   -0.020855    0.000000
   1912.75   -0.055776    0.022076    0.254116    0.019781  99.9900000  99.9900000   -0.084751    0.000000   -0.021148    0.000000
   1912.80   -0.034984    0.018117    0.265349    0.017555  99.9900000  99.9900000   -0.085366    0.000000   -0.021907    0.000000
   1912.85   -0.023047    0.025646    0.271517    0.020369  99.9900000  99.9900000   -0.086334    0.000000   -0.022690    0.000000
   1912.90    0.021443    0.026195    0.286372    0.021259  99.9900000  99.9900000   -0.086917    0.000000   -0.023526    0.000000
   1912.95    0.076304    0.027247    0.243565    0.020961  99.9900000  99.9900000   -0.087440    0.000000   -0.024009    0.000000
   1913.00    0.062112    0.025507    0.195211    0.025218  99.9900000  99.9900000   -0.087654    0.000000   -0.024331    0.000000
   1913.05    0.048133    0.019930    0.193869    0.021709  99.9900000  99.9900000   -0.087801    0.000000   -0.024063    0.000000
   1913.10    0.089537    0.019312    0.184690    0.020321  99.9900000  99.9900000   -0.087807    0.000000   -0.023702    0.000000
   1913.15    0.089661    0.018671    0.121340    0.019707  99.9900000  99.9900000   -0.087952    0.000000   -0.022694    0.000000
   1913.20    0.091956    0.019503    0.103231    0.020024  99.9900000  99.9900000   -0.088294    0.000000   -0.021431    0.000000
   1913.25    0.087767    0.023038    0.033410    0.020501  99.9900000  99.9900000   -0.088686    0.000000   -0.020367    0.000000
   1913.30    0.072321    0.024084    0.052593    0.018153  99.9900000  99.9900000   -0.089005    0.000000   -0.019842    0.000000
   1913.35    0.087130    0.018429    0.018939    0.019358  99.9900000  99.9900000   -0.088925    0.000000   -0.019456    0.000000
   1913.40    0.073674    0.016403   -0.003890    0.020640  99.9900000  99.9900000   -0.088588    0.000000   -0.019460    0.000000
   1913.45    0.082513    0.016734    0.006832    0.017733  99.9900000  99.9900000   -0.087719    0.000000   -0.019697    0.000000
   1913.50    0.020183    0.016974    0.035103    0.019516  99.9900000  99.9900000   -0.086593    0.000000   -0.019737    0.000000
   1913.55   -0.018188    0.019045    0.001417    0.017305  99.9900000  99.9900000   -0.085450    0.000000   -0.019732    0.000000
   1913.60   -0.034217    0.016472   -0.030134    0.017036  99.9900000  99.9900000   -0.084432    0.000000   -0.019647    0.000000
   1913.65   -0.067902    0.019003   -0.027962    0.017165  99.9900000  99.9900000   -0.083954    0.000000   -0.019571    0.000000
   1913.70   -0.100841    0.018582   -0.028976    0.021550  99.9900000  99.9900000   -0.083816    0.000000   -0.019891    0.000000
   1913.75   -0.141939    0.016754    0.023151    0.016998  99.9900000  99.9900000   -0.084103    0.000000   -0.020312    0.000000
   1913.80   -0.149637    0.017620    0.076842    0.019735  99.9900000  99.9900000   -0.084996    0.000000   -0.020829    0.000000
   1913.85   -0.144518    0.020225    0.120176    0.021000  99.9900000  99.9900000   -0.085709    0.000000   -0.021627    0.000000
   1913.90   -0.123671    0.021224    0.150163    0.021376  99.9900000  99.9900000   -0.086554    0.000000   -0.022446    0.000000
   1913.95   -0.133858    0.024845    0.202961    0.020514  99.9900000  99.9900000   -0.086872    0.000000   -0.023127    0.000000
   1914.00   -0.130868    0.033316    0.230274    0.031443  99.9900000  99.9900000   -0.087166    0.000000   -0.023355    0.000000
   1914.05   -0.172815    0.035772    0.296924    0.034528  99.9900000  99.9900000   -0.087166    0.000000   -0.023258    0.000000
   1914.10   -0.100953    0.018962    0.221018    0.020697  99.9900000  99.9900000   -0.087251    0.000000   -0.022641    0.000000
   1914.15   -0.020954    0.022446    0.253901    0.022512  99.9900000  99.9900000   -0.087416    0.000000   -0.021661    0.000000
   1914.20    0.036911    0.021349    0.252533    0.022391  99.9900000  99.9900000   -0.087658    0.000000   -0.020533    0.000000
   1914.25    0.062194    0.016919    0.196977    0.021656  99.9900000  99.9900000   -0.088187    0.000000   -0.019401    0.000000
   1914.30    0.129040    0.017166    0.231107    0.017580  99.9900000  99.9900000   -0.088355    0.000000   -0.018923    0.000000
   1914.35    0.128549    0.016434    0.182760    0.017544  99.9900000  99.9900000   -0.088371    0.000000   -0.018598    0.000000
   1914.40    0.126863    0.015621    0.164974    0.015822  99.9900000  99.9900000   -0.087902    0.000000   -0.018651    0.000000
   1914.45    0.171957    0.022572    0.134844    0.019750  99.9900000  99.9900000   -0.087084    0.000000   -0.018773    0.000000
   1914.50    0.182914    0.015134    0.095306    0.019492  99.9900000  99.9900000   -0.085891    0.000000   -0.019026    0.000000
   1914.55    0.150442    0.014125    0.039996    0.017447  99.9900000  99.9900000   -0.084716    0.000000   -0.019020    0.000000
   1914.60    0.123619    0.015298    0.014831    0.018669  99.9900000  99.9900000   -0.083817    0.000000   -0.018926    0.000000
   1914.65    0.082576    0.016222   -0.024784    0.017297  99.9900000  99.9900000   -0.083177    0.000000   -0.018995    0.000000
   1914.70    0.047517    0.016062   -0.063367    0.015007  99.9900000  99.9900000   -0.083168    0.000000   -0.019134    0.000000
   1914.75    0.009968    0.017296   -0.094921    0.017527  99.9900000  99.9900000   -0.083501    0.000000   -0.019581    0.000000
   1914.80   -0.088237    0.023379   -0.121056    0.018146  99.9900000  99.9900000   -0.084179    0.000000   -0.019917    0.000000
   1914.85   -0.167397    0.025393   -0.048238    0.018220  99.9900000  99.9900000   -0.085096    0.000000   -0.020690    0.000000
   1914.90   -0.167096    0.021054    0.019368    0.032463  99.9900000  99.9900000   -0.085739    0.000000   -0.021447    0.000000
   1914.95   -0.184012    0.029752    0.086465    0.033571  99.9900000  99.9900000   -0.086143    0.000000   -0.022107    0.000000
   1915.00   -0.250000    0.028609    0.104579    0.023912  99.9900000  99.9900000   -0.086374    0.000000   -0.022414    0.000000
   1915.05   -0.252156    0.033645    0.093277    0.032939  99.9900000  99.9900000   -0.086552    0.000000   -0.022248    0.000000
   1915.10   -0.244534    0.023296    0.192014    0.029002  99.9900000  99.9900000   -0.086641    0.000000   -0.021702    0.000000
   1915.15   -0.162054    0.023907    0.212840    0.023571  99.9900000  99.9900000   -0.086771    0.000000   -0.020837    0.000000
   1915.20   -0.181705    0.022897    0.311139    0.027063  99.9900000  99.9900000   -0.087170    0.000000   -0.019635    0.000000
   1915.25   -0.122159    0.025310    0.400336    0.031995  99.9900000  99.9900000   -0.087388    0.000000   -0.018606    0.000000
   1915.30   -0.056458    0.018780    0.378587    0.024248  99.9900000  99.9900000   -0.087897    0.000000   -0.017850    0.000000
   1915.35   -0.000646    0.017974    0.356898    0.024234  99.9900000  99.9900000   -0.087838    0.000000   -0.017447    0.000000
   1915.40    0.055620    0.018605    0.302091    0.023421  99.9900000  99.9900000   -0.087482    0.000000   -0.017511    0.000000
   1915.45    0.138800    0.018422    0.308654    0.022514  99.9900000  99.9900000   -0.086685    0.000000   -0.017529    0.000000
   1915.50    0.191333    0.016184    0.290233    0.021072  99.9900000  99.9900000   -0.085556    0.000000   -0.017762    0.000000
   1915.55    0.214914    0.018419    0.171122    0.025431  99.9900000  99.9900000   -0.084136    0.000000   -0.017910    0.000000
   1915.60    0.220185    0.017423    0.035399    0.026265  99.9900000  99.9900000   -0.083163    0.000000   -0.017991    0.000000
   1915.65    0.230119    0.018872    0.069090    0.023944  99.9900000  99.9900000   -0.082574    0.000000   -0.017898    0.000000
   1915.70    0.233776    0.020053    0.010820    0.022357  99.9900000  99.9900000   -0.082434    0.000000   -0.018113    0.000000
   1915.75    0.180708    0.024282   -0.106408    0.026023  99.9900000  99.9900000   -0.082832    0.000000   -0.018441    0.000000
   1915.80    0.102754    0.022658   -0.168199    0.025769  99.9900000  99.9900000   -0.083469    0.000000   -0.018856    0.000000
   1915.85    0.057671    0.025475   -0.191384    0.020821  99.9900000  99.9900000   -0.084257    0.000000   -0.019483    0.000000
   1915.90    0.012672    0.025583   -0.185675    0.026502  99.9900000  99.9900000   -0.084873    0.000000   -0.020339    0.000000
   1915.95   -0.043561    0.026022   -0.144386    0.026811  99.9900000  99.9900000   -0.085237    0.000000   -0.020852    0.000000
   1916.00   -0.165172    0.021105   -0.075420    0.021084  99.9900000  99.9900000   -0.085434    0.000000   -0.021127    0.000000
   1916.05   -0.219328    0.020924   -0.126505    0.032022  99.9900000  99.9900000   -0.085550    0.000000   -0.020885    0.000000
   1916.10   -0.259550    0.032780   -0.072750    0.036023  99.9900000  99.9900000   -0.085644    0.000000   -0.020332    0.000000
   1916.15   -0.263625    0.023193    0.038896    0.024990  99.9900000  99.9900000   -0.085791    0.000000   -0.019536    0.000000
   1916.20   -0.254366    0.019380    0.101170    0.021113  99.9900000  99.9900000   -0.086101    0.000000   -0.018509    0.000000
   1916.25   -0.232748    0.018579    0.192739    0.023075  99.9900000  99.9900000   -0.086517    0.000000   -0.017396    0.000000
   1916.30   -0.198498    0.017046    0.225780    0.019844  99.9900000  99.9900000   -0.086772    0.000000   -0.016599    0.000000
   1916.35   -0.158996    0.016840    0.254831    0.021139  99.9900000  99.9900000   -0.086903    0.000000   -0.016280    0.000000
   1916.40   -0.078371    0.016884    0.360345    0.023971  99.9900000  99.9900000   -0.086525    0.000000   -0.016124    0.000000
   1916.45   -0.006328    0.022124    0.348406    0.024669  99.9900000  99.9900000   -0.085719    0.000000   -0.016370    0.000000
   1916.50    0.041255    0.014827    0.346373    0.018253  99.9900000  99.9900000   -0.084501    0.000000   -0.016461    0.000000
   1916.55    0.104342    0.015852    0.297109    0.019908  99.9900000  99.9900000   -0.083307    0.000000   -0.016712    0.000000
   1916.60    0.185133    0.013531    0.235318    0.016555  99.9900000  99.9900000   -0.082260    0.000000   -0.016661    0.000000
   1916.65    0.235182    0.014146    0.169326    0.016362  99.9900000  99.9900000   -0.081682    0.000000   -0.016765    0.000000
   1916.70    0.247366    0.016350    0.079782    0.020452  99.9900000  99.9900000   -0.081629    0.000000   -0.016819    0.000000
   1916.75    0.244261    0.018599    0.016018    0.022276  99.9900000  99.9900000   -0.081948    0.000000   -0.017283    0.000000
   1916.80    0.260500    0.019857   -0.016518    0.023326  99.9900000  99.9900000   -0.082618    0.000000   -0.017714    0.000000
   1916.85    0.213508    0.020616   -0.080424    0.025173  99.9900000  99.9900000   -0.083444    0.000000   -0.018450    0.000000
   1916.90    0.141128    0.022145   -0.149324    0.024895  99.9900000  99.9900000   -0.084145    0.000000   -0.018983    0.000000
   1916.95    0.093273    0.028609   -0.191430    0.027265  99.9900000  99.9900000   -0.084624    0.000000   -0.019814    0.000000
   1917.00    0.024955    0.027624   -0.158945    0.026843  99.9900000  99.9900000   -0.084750    0.000000   -0.019961    0.000000
   1917.05   -0.058050    0.031992   -0.142939    0.029133  99.9900000  99.9900000   -0.084826    0.000000   -0.019722    0.000000
   1917.10   -0.117344    0.020340   -0.115565    0.021032  99.9900000  99.9900000   -0.084817    0.000000   -0.019195    0.000000
   1917.15   -0.173360    0.021102   -0.131486    0.026984  99.9900000  99.9900000   -0.084797    0.000000   -0.018239    0.000000
